Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Hour,Day,Day_of_Week,Month,Month_Name,Is_Weekend,Utilization_Band,Inventory_Band,Inventory_Coverage,Purchase_Frequency_Band,Demand_Normalized,Utilization_Normalized,Waiting_Normalized,Operational_Stress_Score,Operational_Stress_Level,Week_of_Year,Time_Period,Inventory_Demand_Gap,Stock_Risk,Fleet_Load_Index,Fleet_Load_Index_Normalized,Demand_Score,Utilization_Score,Waiting_Score,Customer_Value_Index,Customer_Value_Segment,Traffic_Level,Traffic_Utilization_Interaction,Demand_Traffic_Interaction,Utilization_Waiting_Interaction,Pre_Dispatch_Stress_Score,Distance_From_Center
2024-04-18 08:51:00,Truck_1,9.3294,-71.5299,211,Delivered,23.7,66.7,Heavy,36,149,1,Mechanical Failure,60.7,256,1,8,18,3,4,April,0,High,Medium-Low,0.82421875,Low,0.78,0.0175,0.52,0.4391666666666667,Medium,16,Morning,-45,1,15539.2,0.403675265292037,0.78,0.01750000000000007,0.52,149,Low Value,,,,2185.2000000000003,0.39875000000000005,73.1521738921043
2024-08-11 04:43:30,Truck_9,5.0095,-113.8279,145,Delayed,18.2,62.2,Heavy,56,430,5,Traffic,86.7,260,1,4,11,6,8,August,1,Very High,Low,0.5576923076923077,Medium-Low,0.8,0.6675,0.9200000000000002,0.7958333333333334,High,32,Night,-115,1,22542.0,0.7057544646708653,0.8,0.6675,0.9200000000000002,2150,High Value,,,,4855.2,0.73375,114.84172680750488
2024-10-09 13:29:04,Truck_6,-70.8094,75.1094,244,Delivered,21.3,79.4,Heavy,22,312,9,,63.5,171,1,13,9,2,10,October,0,High,Medium-Low,1.4269005847953216,High,0.355,0.0875000000000001,0.24,0.2275,Low,41,Afternoon,73,0,10858.5,0.20176429988784406,0.355,0.08750000000000013,0.24,2808,Very High Value,,,,1397.0,0.22125000000000006,101.68376682765724
2024-12-21 15:26:10,Truck_1,-43.2472,163.3821,104,Delivered,29.4,59.1,Detour,58,229,3,Weather,82.9,283,0,15,21,5,12,December,1,Very High,Low,0.3674911660777385,Low,0.915,0.5725000000000002,0.96,0.8158333333333334,High,51,Afternoon,-179,1,23460.7,0.7453843499266672,0.915,0.5725000000000002,0.96,687,Low Value,,,,4808.200000000001,0.7437500000000001,167.85536453578345
2024-01-21 23:13:40,Truck_5,28.1016,167.1982,356,In Transit,18.4,75.2,Clear,32,291,6,,90.7,206,0,23,21,6,1,January,1,Very High,Medium-High,1.7281553398058251,Medium-Low,0.53,0.7675000000000001,0.44,0.5791666666666667,Medium,3,Late_Evening,150,0,18684.2,0.5393408679147615,0.53,0.7675000000000001,0.44,1746,High Value,,,,2902.4,0.64875,168.94976746410137
2024-03-28 07:50:45,Truck_4,-56.2187,27.6037,114,In Transit,26.8,62.1,Heavy,55,334,6,,85.2,202,1,7,28,3,3,March,0,Very High,Low,0.5643564356435643,Medium-Low,0.51,0.6300000000000003,0.9000000000000001,0.6800000000000002,High,13,Morning,-88,1,17210.4,0.47576568026917443,0.51,0.6300000000000003,0.9000000000000001,2004,High Value,,,,4686.0,0.5700000000000002,61.04031796260948
2024-12-02 10:52:06,Truck_6,65.0538,-146.3887,404,Delivered,19.0,76.2,Heavy,54,230,4,,83.7,171,1,10,2,0,12,December,0,Very High,High,2.3625730994152048,Medium-Low,0.355,0.5925000000000002,0.8800000000000001,0.6091666666666667,Medium,49,Morning,233,0,14312.7,0.35076783711500303,0.355,0.5925000000000002,0.8800000000000001,920,Medium Value,,,,4519.8,0.4737500000000001,161.51230996258516
2024-12-30 20:21:58,Truck_5,-30.299,153.4529,500,Delivered,21.7,56.2,Detour,20,381,10,Mechanical Failure,90.7,222,0,20,30,0,12,December,0,Very High,High,2.2522522522522523,High,0.6100000000000001,0.7675000000000001,0.2,0.5258333333333334,Medium,1,Late_Evening,278,0,20135.4,0.6019411612457942,0.6100000000000001,0.7675000000000001,0.2,3810,Very High Value,,,,1814.0,0.6887500000000001,155.33530947110236
2024-09-12 11:42:11,Truck_5,72.7626,105.821,375,Delayed,23.0,76.3,Detour,49,131,4,,87.8,137,1,11,12,3,9,September,0,Very High,Medium-High,2.7372262773722627,Medium-Low,0.185,0.6949999999999998,0.78,0.5533333333333333,Medium,37,Morning,238,0,12028.6,0.25223880597014925,0.18500000000000005,0.6949999999999998,0.78,524,Low Value,,,,4302.2,0.43999999999999995,128.51382628667346
2024-10-24 23:03:49,Truck_8,61.8446,115.5236,361,In Transit,22.3,66.8,Heavy,60,157,4,Traffic,79.8,247,1,23,24,3,10,October,0,Very High,Medium-High,1.4615384615384615,Medium-Low,0.7350000000000001,0.4950000000000001,1.0,0.7433333333333335,High,43,Late_Evening,114,0,19710.6,0.5836165990854973,0.7350000000000001,0.4950000000000001,1.0,628,Low Value,,,,4788.0,0.6150000000000001,130.94975437118393
2024-03-07 21:52:21,Truck_3,-31.1792,-46.048,239,Delayed,26.6,51.6,Detour,33,333,2,Traffic,95.1,277,1,21,7,3,3,March,0,Very High,Medium-Low,0.8628158844765343,Low,0.885,0.8775,0.46,0.7408333333333333,High,10,Late_Evening,-38,1,26342.699999999997,0.8697049434906392,0.885,0.8775,0.46,666,Low Value,,,,3138.2999999999997,0.88125,55.56425988428286
2024-01-03 13:08:23,Truck_10,-43.2004,134.8572,191,In Transit,24.0,59.7,Clear,51,268,8,,97.0,111,0,13,3,2,1,January,0,Very High,Low,1.7207207207207207,Medium-High,0.055,0.9250000000000004,0.8200000000000001,0.6000000000000001,Medium,1,Afternoon,80,0,10767.0,0.19781727202139593,0.05500000000000005,0.9250000000000003,0.8200000000000001,2144,High Value,,,,4947.0,0.49000000000000016,140.39947373189588
2024-12-08 00:24:42,Truck_2,-79.6372,-111.7492,171,Delayed,21.3,58.7,Detour,10,292,4,Traffic,65.0,184,1,0,8,6,12,December,1,High,Low,0.9293478260869565,Medium-Low,0.42,0.125,0.0,0.1816666666666666,Low,49,Night,-13,1,11960.0,0.24927961349322758,0.42000000000000004,0.125,0.0,1168,Medium Value,,,,650.0,0.2725,137.12391835228414
2024-09-13 08:58:09,Truck_5,66.838,-175.1681,113,Delayed,28.9,56.3,Heavy,22,417,6,Weather,60.8,142,1,8,13,4,9,September,0,High,Low,0.795774647887324,Medium-Low,0.2099999999999999,0.02,0.24,0.1566666666666666,Low,37,Morning,-29,1,8633.6,0.10578897420412392,0.20999999999999996,0.020000000000000018,0.24,2502,Very High Value,,,,1337.6,0.11499999999999999,188.7559065925868
2024-07-31 22:16:07,Truck_4,13.7736,12.9911,298,In Transit,18.8,79.5,Detour,51,393,4,Traffic,74.6,110,0,22,31,2,7,July,0,High,Medium-Low,2.709090909090909,Medium-Low,0.05,0.365,0.8200000000000001,0.4116666666666667,Medium,31,Late_Evening,188,0,8206.0,0.08734362867742212,0.050000000000000044,0.365,0.8200000000000001,1572,High Value,,,,3804.6,0.20750000000000002,19.410038893642277
2024-11-25 22:59:58,Truck_8,-66.2696,-82.0579,184,Delivered,26.0,59.6,Heavy,34,235,6,Mechanical Failure,66.7,299,1,22,25,0,11,November,0,High,Low,0.6153846153846154,Medium-Low,0.995,0.1675000000000002,0.48,0.5475000000000001,Medium,48,Late_Evening,-115,1,19943.3,0.5936545595720818,0.9950000000000001,0.1675000000000002,0.48000000000000004,1410,High Value,,,,2267.8,0.5812500000000002,105.28445613690687
2024-05-30 15:40:45,Truck_4,5.1238,-67.8583,298,Delivered,18.9,65.9,Detour,41,269,2,,64.8,234,0,15,30,3,5,May,0,High,Medium-Low,1.2735042735042734,Low,0.6699999999999999,0.1200000000000001,0.6200000000000001,0.47,Medium,22,Afternoon,64,0,15163.199999999999,0.38745578466051245,0.6699999999999999,0.1200000000000001,0.6200000000000001,538,Low Value,,,,2656.7999999999997,0.395,69.00066538621977
2024-03-05 20:59:12,Truck_3,-85.8715,-162.7167,439,Delayed,25.1,66.1,Clear,46,151,4,,79.2,209,1,20,5,1,3,March,0,Very High,High,2.1004784688995217,Medium-Low,0.5449999999999999,0.4800000000000002,0.72,0.5816666666666667,Medium,10,Late_Evening,230,0,16552.8,0.4473988439306359,0.5449999999999999,0.4800000000000002,0.72,604,Low Value,,,,3643.2000000000003,0.5125000000000001,184.09781845522514
2024-08-20 15:30:04,Truck_3,86.2679,-50.7895,142,Delayed,28.0,67.2,Heavy,49,458,8,Traffic,92.5,224,1,15,20,1,8,August,0,Very High,Low,0.6339285714285714,Medium-High,0.6200000000000001,0.8125,0.78,0.7375000000000002,High,34,Afternoon,-82,1,20720.0,0.6271590026744889,0.6200000000000001,0.8125,0.78,3664,Very High Value,,,,4532.5,0.71625,101.70528815371276
2024-09-19 12:19:09,Truck_6,21.3104,-80.5292,202,Delivered,18.5,69.5,Heavy,54,261,3,,62.5,213,1,12,19,3,9,September,0,High,Medium-Low,0.9483568075117371,Low,0.565,0.0625,0.8800000000000001,0.5025000000000001,Medium,38,Afternoon,-11,1,13312.5,0.3076222931584851,0.565,0.0625,0.8800000000000001,783,Medium Value,,,,3375.0,0.31375,84.46548226810408
2024-03-02 15:37:45,Truck_3,-2.2841,23.4152,418,Delayed,29.6,67.4,Heavy,54,199,9,Traffic,99.9,215,1,15,2,5,3,March,1,Very High,High,1.9441860465116279,High,0.575,0.9975000000000004,0.8800000000000001,0.8175000000000002,High,9,Afternoon,203,0,21478.5,0.6598783538952636,0.575,0.9975000000000005,0.8800000000000001,1791,High Value,,,,5394.6,0.7862500000000002,22.597050621036498
2024-02-24 23:02:05,Truck_4,-23.4709,54.5265,458,Delayed,23.3,58.6,Heavy,43,372,10,Mechanical Failure,92.9,262,1,23,24,5,2,February,1,Very High,High,1.748091603053435,High,0.81,0.8225000000000002,0.6599999999999999,0.7641666666666668,High,8,Late_Evening,196,0,24339.800000000003,0.7833060132861704,0.81,0.8225000000000002,0.6599999999999999,3720,Very High Value,,,,3994.7000000000003,0.8162500000000001,58.06414524729686
2024-03-05 11:20:37,Truck_8,44.5052,-178.7281,313,In Transit,18.7,74.7,Heavy,16,284,3,Mechanical Failure,69.0,105,1,11,5,1,3,March,0,High,Medium-High,2.980952380952381,Low,0.025,0.2250000000000001,0.12,0.1233333333333333,Low,10,Morning,208,0,7245.0,0.04588905185057374,0.025000000000000022,0.2250000000000001,0.12,852,Medium Value,,,,1104.0,0.12500000000000006,185.33015881060155
2024-03-04 23:34:51,Truck_9,-8.1413,92.8681,457,Delayed,18.2,62.6,Detour,18,217,9,,97.8,199,1,23,4,0,3,March,0,Very High,High,2.2964824120603016,High,0.495,0.9450000000000004,0.1599999999999999,0.5333333333333334,Medium,10,Late_Evening,258,0,19462.2,0.5729013890087138,0.495,0.9450000000000003,0.15999999999999998,1953,High Value,,,,1760.3999999999999,0.7200000000000002,92.28054583915629
2024-06-30 04:33:59,Truck_2,0.7118,108.5142,298,Delivered,27.8,76.9,Heavy,18,414,5,,72.2,164,1,4,30,6,6,June,1,High,Medium-Low,1.8170731707317074,Medium-Low,0.32,0.3050000000000001,0.1599999999999999,0.2616666666666667,Low,26,Night,134,0,11840.800000000001,0.24413769303770172,0.32000000000000006,0.30500000000000016,0.15999999999999998,2070,High Value,,,,1299.6000000000001,0.3125000000000001,107.69708263438785
2024-12-02 10:19:46,Truck_4,43.2255,-143.0415,106,Delayed,23.7,74.7,Heavy,14,442,4,Mechanical Failure,83.6,276,1,10,2,0,12,December,0,Very High,Low,0.38405797101449274,Medium-Low,0.8800000000000001,0.5899999999999999,0.08,0.5166666666666667,Medium,49,Morning,-170,1,23073.6,0.7286860495211802,0.8800000000000001,0.5899999999999999,0.08000000000000002,1768,High Value,,,,1170.3999999999999,0.735,150.62839008985947
2024-08-14 11:03:17,Truck_6,61.8047,-72.1219,293,Delivered,28.5,59.3,Clear,50,168,4,Weather,67.2,199,0,11,14,2,8,August,0,High,Medium-Low,1.4723618090452262,Medium-Low,0.495,0.1800000000000001,0.8,0.4916666666666667,Medium,33,Morning,94,0,13372.800000000001,0.3102234492278493,0.495,0.18000000000000016,0.8,672,Low Value,,,,3360.0,0.3375000000000001,96.50284580671092
2024-09-13 03:11:29,Truck_9,-42.6929,46.2525,301,Delayed,19.2,57.6,Heavy,16,256,6,,65.4,148,1,3,13,4,9,September,0,High,Medium-High,2.0337837837837838,Medium-Low,0.24,0.1350000000000002,0.12,0.165,Low,37,Night,153,0,9679.2,0.15089293417306537,0.24,0.13500000000000023,0.12,1536,High Value,,,,1046.4,0.1875000000000001,61.40817670458866
2024-12-29 18:21:59,Truck_1,-78.0755,-11.8927,287,In Transit,25.2,51.8,Detour,34,399,2,Mechanical Failure,85.0,124,0,18,29,6,12,December,1,Very High,Medium-Low,2.314516129032258,Low,0.12,0.625,0.48,0.4083333333333334,Medium,52,Evening,163,0,10540.0,0.18802519195927875,0.12,0.625,0.48000000000000004,798,Medium Value,,,,2890.0,0.3725,77.7643892768729
2024-11-19 13:53:15,Truck_5,65.5547,-128.3673,237,In Transit,23.4,53.3,Detour,38,109,2,Mechanical Failure,87.9,157,0,13,19,1,11,November,0,Very High,Medium-Low,1.5095541401273886,Low,0.285,0.6975000000000002,0.56,0.5141666666666668,Medium,47,Afternoon,80,0,13800.300000000001,0.3286644810628937,0.28500000000000003,0.6975000000000002,0.56,218,Low Value,,,,3340.2000000000003,0.49125000000000013,145.50379116495196
2024-05-27 07:26:13,Truck_1,-19.5574,-65.5493,258,In Transit,25.2,67.6,Clear,32,484,7,Traffic,98.8,191,0,7,27,0,5,May,0,Very High,Medium-Low,1.350785340314136,Medium-High,0.455,0.9700000000000002,0.44,0.6216666666666667,Medium,22,Morning,67,0,18870.8,0.5473902165473212,0.45500000000000007,0.9700000000000002,0.44,3388,Very High Value,,,,3161.6,0.7125000000000001,68.83523310690991
2024-11-19 20:03:10,Truck_3,17.7083,-162.0043,480,In Transit,27.1,76.3,Heavy,22,497,9,Traffic,74.9,183,1,20,19,1,11,November,0,High,High,2.622950819672131,High,0.415,0.3725000000000003,0.24,0.3425000000000001,Medium,47,Late_Evening,297,0,13706.7,0.3246268656716419,0.41500000000000004,0.3725000000000003,0.24,4473,Very High Value,,,,1647.8000000000002,0.39375000000000016,163.95398289739492
2024-09-18 23:04:24,Truck_8,-52.1686,-175.6269,441,In Transit,22.6,53.3,Clear,29,343,3,Mechanical Failure,86.5,172,0,23,18,2,9,September,0,Very High,High,2.563953488372093,Low,0.36,0.6625000000000001,0.3799999999999999,0.4674999999999999,Medium,38,Late_Evening,269,0,14878.0,0.37515313605383493,0.36,0.6625000000000001,0.37999999999999995,1029,Medium Value,,,,2508.5,0.51125,183.6328665724022
2024-12-16 02:17:00,Truck_6,-84.2375,76.9339,346,In Transit,21.6,65.2,Clear,43,402,8,Traffic,96.4,157,0,2,16,0,12,December,0,Very High,Medium-High,2.2038216560509554,Medium-High,0.285,0.91,0.6599999999999999,0.6183333333333334,Medium,51,Night,189,0,15134.800000000001,0.3862306962298335,0.28500000000000003,0.9100000000000001,0.6599999999999999,3216,Very High Value,,,,4145.2,0.5975000000000001,112.51397870789721
2024-09-29 19:01:01,Truck_2,-7.599,-78.7489,205,In Transit,23.6,76.2,Heavy,41,324,2,,73.8,153,1,19,29,6,9,September,1,High,Medium-Low,1.3398692810457515,Low,0.265,0.345,0.6200000000000001,0.41,Medium,39,Evening,52,0,11291.4,0.22043827107238373,0.265,0.345,0.6200000000000001,648,Low Value,,,,3025.7999999999997,0.305,79.83011479297262
2024-03-29 01:23:19,Truck_2,36.621,97.2194,477,Delayed,25.1,50.3,Detour,32,297,7,Traffic,96.4,212,1,1,29,4,3,March,0,Very High,High,2.25,Medium-High,0.56,0.91,0.44,0.6366666666666667,Medium,13,Night,265,0,20436.800000000003,0.6149426279009578,0.56,0.9100000000000001,0.44,2079,High Value,,,,3084.8,0.7350000000000001,103.59595068656614
2024-07-26 10:09:34,Truck_9,-7.9899,-23.5723,355,Delayed,19.8,60.9,Clear,24,226,9,Weather,62.8,243,1,10,26,4,7,July,0,High,Medium-High,1.4609053497942386,High,0.7150000000000001,0.07,0.2799999999999999,0.355,Medium,30,Morning,112,0,15260.4,0.3916486929514279,0.7150000000000001,0.07000000000000006,0.27999999999999997,2034,High Value,,,,1507.1999999999998,0.39250000000000007,25.293688143151957
2024-12-19 10:36:22,Truck_4,-68.5749,106.2112,148,Delivered,23.3,59.1,Detour,53,161,10,Weather,65.7,189,0,10,19,3,12,December,0,High,Low,0.783068783068783,High,0.445,0.1425,0.8600000000000001,0.4825000000000001,Medium,51,Morning,-41,1,12417.300000000001,0.2690061254421535,0.44500000000000006,0.14250000000000007,0.8600000000000001,1610,High Value,,,,3482.1000000000004,0.29375000000000007,124.98616745010116
2024-06-14 10:30:32,Truck_6,-86.6472,76.1641,190,Delayed,27.8,62.2,Detour,41,238,2,,90.2,122,1,10,14,4,6,June,0,Very High,Low,1.5573770491803278,Low,0.1099999999999999,0.7550000000000003,0.6200000000000001,0.4950000000000001,Medium,24,Morning,68,0,11004.4,0.2080579760158744,0.10999999999999999,0.7550000000000003,0.6200000000000001,476,Low Value,,,,3698.2000000000003,0.43250000000000016,113.7895219960131
2024-01-06 05:22:59,Truck_10,-20.073,169.5863,356,Delayed,24.8,70.0,Detour,37,345,3,Traffic,84.0,245,1,5,6,5,1,January,1,Very High,Medium-High,1.453061224489796,Low,0.7250000000000001,0.6000000000000001,0.54,0.6216666666666667,Medium,1,Night,111,0,20580.0,0.6211198343542405,0.7250000000000001,0.6000000000000001,0.54,1035,Medium Value,,,,3108.0,0.6625000000000001,169.78363481258086
2024-09-17 17:56:29,Truck_2,8.0303,137.6073,228,Delivered,18.3,52.3,Clear,57,350,3,Traffic,76.5,285,0,17,17,1,9,September,0,Very High,Medium-Low,0.8,Low,0.925,0.4125000000000001,0.9400000000000002,0.7591666666666668,High,38,Evening,-57,1,21802.5,0.6738547148649815,0.925,0.4125000000000001,0.9400000000000002,1050,Medium Value,,,,4360.5,0.6687500000000001,137.092235590274
2024-12-29 17:13:45,Truck_6,-58.6706,162.7699,437,In Transit,20.9,55.2,Clear,44,336,7,Weather,88.6,118,0,17,29,6,12,December,1,Very High,High,3.7033898305084745,Medium-High,0.0899999999999999,0.7149999999999999,0.6799999999999999,0.4949999999999999,Medium,52,Evening,319,0,10454.8,0.18434992666724181,0.08999999999999997,0.7149999999999999,0.6799999999999999,2352,High Value,,,,3898.3999999999996,0.4024999999999999,171.7752674974492
2024-11-30 16:53:31,Truck_10,63.6092,-40.4852,295,Delayed,20.3,68.6,Detour,29,249,6,,63.2,295,1,16,30,5,11,November,1,High,Medium-Low,1.0,Medium-Low,0.975,0.08,0.3799999999999999,0.4783333333333333,Medium,48,Evening,0,0,18644.0,0.5376067638685187,0.9750000000000001,0.08000000000000007,0.37999999999999995,1494,High Value,,,,1832.8000000000002,0.5275000000000001,76.99699497446615
2024-10-20 11:54:15,Truck_3,69.9178,-25.7593,365,In Transit,30.0,60.0,Clear,18,215,5,Traffic,95.8,201,0,11,20,6,10,October,1,Very High,Medium-High,1.8159203980099503,Medium-Low,0.5050000000000001,0.895,0.1599999999999999,0.52,Medium,42,Morning,164,0,19255.8,0.5639979294280045,0.5050000000000001,0.895,0.15999999999999998,1075,Medium Value,,,,1724.3999999999999,0.7000000000000001,76.07827382576228
2024-06-08 16:49:23,Truck_10,27.3884,-85.6938,117,Delayed,23.9,64.3,Clear,16,175,8,Mechanical Failure,73.9,270,1,16,8,5,6,June,1,High,Low,0.43333333333333335,Medium-High,0.8500000000000001,0.3475000000000001,0.12,0.4391666666666667,Medium,23,Evening,-153,1,19953.0,0.5940729876628419,0.8500000000000001,0.34750000000000014,0.12,1400,High Value,,,,1182.4,0.5987500000000001,91.18148736518222
2024-09-11 09:02:01,Truck_6,5.5363,-6.3698,202,Delayed,25.9,62.3,Heavy,11,249,4,,98.0,131,1,9,11,2,9,September,0,Very High,Medium-Low,1.5419847328244274,Medium-Low,0.155,0.9500000000000002,0.0199999999999999,0.375,Medium,37,Morning,71,0,12838.0,0.28715382624450003,0.15500000000000003,0.9500000000000002,0.01999999999999999,996,Medium Value,,,,1078.0,0.5525000000000001,9.974913631744686
2024-11-08 14:19:44,Truck_10,-47.9174,-44.4673,408,Delayed,29.9,58.9,Heavy,25,390,8,,61.5,117,1,14,8,4,11,November,0,High,High,3.4871794871794872,Medium-High,0.0849999999999999,0.0375,0.3,0.1408333333333333,Low,45,Afternoon,291,0,7195.5,0.04375377448020018,0.08499999999999996,0.03750000000000009,0.3,3120,Very High Value,,,,1537.5,0.06125000000000003,64.96204200601322
2024-06-15 14:24:59,Truck_2,-58.2884,-53.9833,277,In Transit,18.2,75.1,Clear,60,122,10,,65.0,147,0,14,15,5,6,June,1,High,Medium-Low,1.8843537414965987,High,0.235,0.125,1.0,0.4533333333333333,Medium,24,Afternoon,130,0,9555.0,0.14553532913467349,0.235,0.125,1.0,1220,Medium Value,,,,3900.0,0.18,79.0322898374242
2024-05-16 01:51:29,Truck_10,44.4715,61.1203,430,Delayed,25.0,53.4,Detour,30,251,4,Mechanical Failure,77.6,119,1,1,16,3,5,May,0,Very High,High,3.6134453781512605,Medium-Low,0.0949999999999999,0.4399999999999999,0.3999999999999999,0.3116666666666666,Low,20,Night,311,0,9234.4,0.13170563368130445,0.09499999999999997,0.43999999999999995,0.39999999999999997,1004,Medium Value,,,,2328.0,0.26749999999999996,75.72717638627513
2024-03-26 14:40:33,Truck_7,-73.5735,153.529,451,Delayed,21.3,67.2,Detour,24,187,8,,69.3,221,1,14,26,1,3,March,0,High,High,2.0407239819004523,Medium-High,0.605,0.2324999999999999,0.2799999999999999,0.3725,Medium,13,Afternoon,230,0,15315.3,0.39401690967129666,0.605,0.23249999999999993,0.27999999999999997,1496,High Value,,,,1663.1999999999998,0.41874999999999996,168.90709913749382
2024-04-05 15:36:59,Truck_8,-39.3967,15.6452,421,Delivered,26.0,78.1,Heavy,29,379,5,Traffic,81.0,118,1,15,5,4,4,April,0,Very High,High,3.5677966101694913,Medium-Low,0.0899999999999999,0.5249999999999999,0.3799999999999999,0.3316666666666666,Medium,14,Afternoon,303,0,9558.0,0.1456647398843931,0.08999999999999997,0.5249999999999999,0.37999999999999995,1895,High Value,,,,2349.0,0.30749999999999994,40.81745755803718
2024-11-13 03:59:13,Truck_9,-46.8183,81.9142,175,In Transit,29.6,66.0,Clear,34,467,9,Weather,98.3,220,0,3,13,2,11,November,0,Very High,Low,0.7954545454545454,High,0.6000000000000001,0.9575,0.48,0.6791666666666667,High,46,Night,-45,1,21626.0,0.6662410490898111,0.6000000000000001,0.9575,0.48000000000000004,4203,Very High Value,,,,3342.2,0.77875,92.95134776060885
2024-06-13 01:08:32,Truck_2,57.3299,-54.7962,357,In Transit,27.4,55.5,Detour,43,207,2,Weather,60.5,111,0,1,13,3,6,June,0,High,Medium-High,3.2162162162162162,Low,0.055,0.0125000000000001,0.6599999999999999,0.2425,Low,24,Night,246,0,6715.5,0.023048054525062533,0.05500000000000005,0.012500000000000178,0.6599999999999999,414,Low Value,,,,2601.5,0.03375000000000011,80.86763020243271
2024-01-21 09:04:01,Truck_9,86.1935,59.4987,419,Delivered,26.5,56.2,Detour,15,277,2,Weather,68.3,280,0,9,21,6,1,January,1,High,High,1.4964285714285714,Low,0.9000000000000001,0.2075,0.0999999999999999,0.4025,Medium,3,Morning,139,0,19124.0,0.5583124838236563,0.9000000000000001,0.20750000000000002,0.09999999999999998,554,Low Value,,,,1024.5,0.5537500000000001,105.3889030540925
2024-10-05 14:23:31,Truck_7,59.8543,-132.3865,455,Delivered,19.8,67.6,Clear,22,301,3,Traffic,68.2,254,0,14,5,5,10,October,1,High,High,1.7913385826771653,Low,0.77,0.205,0.24,0.405,Medium,40,Afternoon,201,0,17322.8,0.4806142696920024,0.77,0.20500000000000007,0.24,903,Medium Value,,,,1500.4,0.48750000000000004,146.6141734038617
2024-04-21 07:25:56,Truck_2,-41.7908,84.2001,438,Delayed,24.3,78.8,Detour,33,322,7,Weather,79.0,206,1,7,21,6,4,April,1,Very High,High,2.1262135922330097,Medium-High,0.53,0.4750000000000001,0.46,0.4883333333333333,Medium,16,Morning,232,0,16274.0,0.4353722715900268,0.53,0.4750000000000001,0.46,2254,High Value,,,,2607.0,0.5025000000000001,92.65009654374693
2024-04-24 22:27:28,Truck_6,-3.7401,43.2693,497,In Transit,28.2,68.2,Detour,47,184,6,Traffic,63.8,251,0,22,24,2,4,April,0,High,High,1.9800796812749004,Medium-Low,0.7550000000000001,0.0949999999999999,0.74,0.53,Medium,17,Late_Evening,246,0,16013.8,0.4241480458976793,0.7550000000000001,0.09499999999999997,0.74,1104,Medium Value,,,,2998.6,0.42500000000000004,42.49894550030043
2024-02-10 07:01:26,Truck_8,-27.0196,-24.081,410,In Transit,29.8,76.2,Detour,52,152,2,Mechanical Failure,76.6,149,0,7,10,5,2,February,1,Very High,High,2.751677852348993,Low,0.245,0.415,0.8400000000000001,0.5,Medium,6,Morning,261,0,11413.4,0.22570097489431457,0.245,0.41500000000000004,0.8400000000000001,304,Low Value,,,,3983.2,0.33,35.76757583333606
2024-09-26 16:59:08,Truck_7,-53.7107,-60.5951,306,Delivered,21.5,78.5,Clear,48,317,7,Weather,92.8,231,0,16,26,3,9,September,0,Very High,Medium-High,1.3246753246753247,Medium-High,0.655,0.8199999999999998,0.76,0.745,High,39,Evening,75,0,21436.8,0.6580795444741611,0.655,0.8199999999999998,0.76,2219,High Value,,,,4454.4,0.7374999999999999,80.71242168105667
2024-08-09 14:23:12,Truck_3,65.9866,135.5421,209,Delayed,18.6,69.6,Heavy,50,357,10,Traffic,92.9,125,1,14,9,4,8,August,0,Very High,Medium-Low,1.672,High,0.125,0.8225000000000002,0.8,0.5825000000000001,Medium,32,Afternoon,84,0,11612.5,0.23428953498403937,0.125,0.8225000000000002,0.8,3570,Very High Value,,,,4645.0,0.4737500000000001,150.60221710191553
2024-01-05 21:06:52,Truck_4,-77.8133,-89.1179,155,Delayed,30.0,64.5,Detour,33,342,6,Weather,88.2,179,1,21,5,4,1,January,0,Very High,Low,0.8659217877094972,Medium-Low,0.395,0.7050000000000001,0.46,0.52,Medium,1,Late_Evening,-24,1,15787.800000000001,0.4143991027521353,0.395,0.7050000000000001,0.46,2052,High Value,,,,2910.6,0.55,118.0550115554144
2024-11-30 06:40:13,Truck_3,22.3036,59.4689,318,Delayed,25.8,79.5,Detour,11,161,10,,90.0,191,1,6,30,5,11,November,1,Very High,Medium-High,1.6649214659685865,High,0.455,0.75,0.0199999999999999,0.4083333333333334,Medium,48,Morning,127,0,17190.0,0.47488568717108104,0.45500000000000007,0.75,0.01999999999999999,1610,High Value,,,,990.0,0.6025,63.227085263199235
2024-09-11 08:19:18,Truck_9,-10.2023,76.7946,422,Delivered,23.8,62.4,Clear,10,158,4,Traffic,84.7,294,0,8,11,2,9,September,0,Very High,High,1.435374149659864,Medium-Low,0.97,0.6175000000000002,0.0,0.5291666666666667,Medium,37,Morning,128,0,24901.8,0.8075489604003105,0.97,0.6175000000000002,0.0,632,Low Value,,,,847.0,0.7937500000000001,76.47047927673611
2024-10-05 23:57:35,Truck_2,-9.1011,102.9819,450,In Transit,22.8,58.7,Detour,45,421,9,,90.0,240,0,23,5,5,10,October,1,Very High,High,1.875,High,0.7,0.75,0.7,0.7166666666666667,High,40,Late_Evening,210,0,21600.0,0.6651194892589078,0.7,0.75,0.7,3789,Very High Value,,,,4050.0,0.725,102.43775574371017
